PSO-Schaffer,CPSO-S-Schaffer,CPSO-S-Schaffer,CPSO-Sk-Schaffer,CPSO-Sk-Schaffer,CPSO-Hk-Schaffer,CPSO-Hk-Schaffer,CPSO-Rk-Schaffer,CPSO-Rk-Schaffer,PSO-Rastrigin,CPSO-S-Rastrigin,CPSO-S-Rastrigin,CPSO-Sk-Rastrigin,CPSO-Sk-Rastrigin,CPSO-Hk-Rastrigin,CPSO-Hk-Rastrigin,CPSO-Rk-Rastrigin,CPSO-Rk-Rastrigin,PSO-Rosenbrock,CPSO-S-Rosenbrock,CPSO-S-Rosenbrock,CPSO-Sk-Rosenbrock,CPSO-Sk-Rosenbrock,CPSO-Hk-Rosenbrock,CPSO-Hk-Rosenbrock,CPSO-Rk-Rosenbrock,CPSO-Rk-Rosenbrock,PSO-Griewanck,CPSO-S-Griewanck,CPSO-S-Griewanck,CPSO-Sk-Griewanck,CPSO-Sk-Griewanck,CPSO-Hk-Griewanck,CPSO-Hk-Griewanck,CPSO-Rk-Griewanck,CPSO-Rk-Griewanck,PSO-Ackley,CPSO-S-Ackley,CPSO-S-Ackley,CPSO-Sk-Ackley,CPSO-Sk-Ackley,CPSO-Hk-Ackley,CPSO-Hk-Ackley,CPSO-Rk-Ackley,CPSO-Rk-Ackley
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606751293
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750536
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750536
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750536
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750509
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750497
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750492
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750492
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750491
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750488
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750487
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750487
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
6.25E-05,0.275056067,0.370150162,0,0,0.235190449,0.256794871,0.035298052,0.043904237,3.240326261,0,0.019899181,2.63464226,2.248307641,13.05813975,12.24509795,1.238060885,1.031517539,73.22871445,692.4297412,285.2044543,124.7569838,1261.287009,439229.5513,370584.3238,811.3781577,693.4513098,0.129121934,0.069569151,0.045856135,0.114710858,0.055793311,8.660704678,7.067035076,0.077221556,0.072061855,0.739318494,1.950962618,4.706898616,0.346284697,0.588167895,11.13372352,10.9211317,4.456150096,2.606750486
